school_name,status,active_url,num_pdfs,,,
SUMTER BEAUTY COLLEGE,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",0,0,,,
TECHNICAL COLLEGE OF THE LOWCOUNTRY,200,1,,,,
THE CITADEL,200,1,,,,
TOP OF THE LINE BARBER COLLEGE,200,1,,,,
TRI-COUNTY TECHNICAL COLLEGE,"HTTPSConnectionPool(host='www.tctc.edu', port=443): Max retries exceeded with url: /paying-for-college/covid-19-relief-funds-and-tctc/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
TRIDENT TECHNICAL COLLEGE,200,1,,,,
UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,200,1,,,,
VOORHEES COLLEGE,200,1,,,,
WILLIAMSBURG TECHNUCAL COLLEGE,200,1,,,,
WINTHROP UNIVERSITY,200,1,,,,
WOFFORD COLLEGE,200,1,,,,
YORK TECHNICAL COLLEGE,200,1,,,,
AUGUSTANA COLLEGE ASSOCIATION,200,1,,,,
BLACK HILLS STATE UNIVERSITY,200,1,,,,
DAKOTA STATE UNIVERSITY,200,1,,,,
DAKOTA WESLEYAN UNIVERSITY,200,1,,,,
"DLORAH, INC., D/B/A NATIONAL AMERICAN UNIVERSITY",200,1,,,,
"HEADLINES ACADEMY, INC.",200,1,,,,
LAKE AREA TECHNICAL INSTITUTE,403,0,0,,,
"M&M FIEGEN, LLC.","HTTPSConnectionPool(host='stewartschool.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'stewartschool.edu' doesn't match either of '*.townsquareinteractive.com', 'townsquareinteractive.com'"")))",0,0,,,
MITCHELL TECHNICAL INSTITUTE,200,1,,,,
MOUNT MARTY COLLEGE,404,0,0,,,
NORTH AMERICAN BAPTIST SEMINARY,200,1,,,,
NORTHERN STATE UNIVERSITY,200,1,,,,
OGLALA LAKOTA COLLEGE,200,1,,,,
PRESENTATION COLLEGE,200,1,,,,
SINTE GLESKA UNIVERSITY,"HTTPSConnectionPool(host='www.sintegleska.edu', port=443): Read timed out. (read timeout=15)",0,0,,,
SISSETON WAHPETON COLLEGE,200,1,,,,
SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,200,1,,,,
SOUTH DAKOTA STATE UNIVERSITY,200,1,,,,
SOUTHEAST TECHNICAL INSTITUTE,200,1,,,,
UNIVERSITY OF SIOUX FALLS,200,1,,,,
UNIVERSITY OF SOUTH DAKOTA,200,1,,,,
WESTERN DAKOTA TECHNICAL INSTITUTE,200,1,,,,
"ALLIED HEALTH CAREERS INSTITUTE, LLC",200,1,,,,
AMERICAN BAPTIST THEOLOGICAL SEMINARY,403,0,0,,,
ARNOLD'S BEAUTY SCHOOL,200,1,,,,
AUSTIN PEAY STATE UNIVERSITY,200,1,,,,
"AUSTIN'S BEAUTY COLLEGE, INC.",403,0,0,,,
"BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES, INC","HTTPSConnectionPool(host='baptistu.edu', port=443): Max retries exceeded with url: /cares-act-funds (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
BELMONT UNIVERSITY,200,1,,,,
BRILLARE BEAUTY INSTITUTE,403,0,0,,,
BRYAN COLLEGE,403,0,0,,,
CAREER BEAUTY COLLEGE,200,1,,,,
CARSON-NEWMAN UNIVERSITY,"HTTPSConnectionPool(host='www.cn.edu', port=443): Max retries exceeded with url: /administration/financial-aid/higher-education-emergency-relief-fund-reporting-cares-act (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
"CHATTANOOGA COLLEGE MEDICAL, DENTAL, & TECHNICAL CAREERS INC",200,1,,,,
CHATTANOOGA STATE COMMUNITY COLLEGE,"HTTPSConnectionPool(host='www.chattanoogastate.edu', port=443): Max retries exceeded with url: /coronavirus-aid-relief-economic-security-cares-act (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
CHRISTIAN BROTHERS UNIVERSITY,200,1,,,,
CLEVELAND STATE COMMUNITY COLLEGE,"HTTPSConnectionPool(host='www.clevelandstatecc.edu', port=443): Max retries exceeded with url: /about/general-info/health-and-safety/covid19-info.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
COLUMBIA STATE COMMUNITY COLLEGE,404,0,0,,,
CRIMSON CORPORATION DBA NOSSI COLLEGE OF ART,403,0,0,,,
CUMBERLAND UNIVERSITY,200,1,,,,
DYERSBURG STATE COMMUNITY COLLEGE,200,1,,,,
EAST TENNESSEE STATE UNIVERSITY,404,0,0,,,
EDUMED PARTNERS LLC,"HTTPSConnectionPool(host='www.edumed-partners.com', port=443): Max retries exceeded with url: /financial-assistance-financial-aid/ (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1125)')))",0,0,,,
ELITE COLLEGE OF COSMETOLOGY,403,0,0,,,
FISK UNIVERSITY,200,1,,,,
FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOLOGY,200,1,,,,
FREED-HARDEMAN UNIVERSITY,200,1,,,,
GENESIS CAREER COLLEGE,200,1,,,,
"GENESIS CAREER GROUP, D/B/A GENESIS CAREER COLLEGE",200,1,,,,
GOULD'S ACADEMY,200,1,,,,
HAIR ACADEMY LLC THE,200,1,,,,
IMAGE MAKER BEAUTY INSTITUTE,200,1,,,,
JACKSON STATE COMMUNITY COLLEGE,200,1,,,,
JENNY LEA ACADEMY OF COSMETOLOGY,403,0,0,,,
JOHN A GUPTON COLLEGE,200,1,,,,
"JOHNSON UNIVERSITY, INC.",403,0,0,,,
KING UNIVERSITY,"HTTPSConnectionPool(host='www.king.edu', port=443): Max retries exceeded with url: /news/coronavirus/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
LANE COLLEGE,200,1,,,,
LEE UNIVERSITY,403,0,0,,,
LEMOYNE-OWEN COLLEGE,200,1,,,,
LEVEL UP LLC,403,0,0,,,
LINCOLN MEMORIAL UNIVERSITY,200,1,,,,
LIPSCOMB UNIVERSITY,200,1,,,,
LOVE BEAUTY SCHOOL,200,1,,,,
MARTIN METHODIST COLLEGE,403,0,0,,,
MARYVILLE COLLEGE,200,1,,,,
"MASSAGE INSTITUTE OF MEMPHIS, LLC","HTTPSConnectionPool(host='www.themassageinstitute.com', port=443): Max retries exceeded with url: /program/consumer_disclosures.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1125)')))",0,0,,,
MASTERS BARBER AND STYLING COLLEGE,"HTTPSConnectionPool(host='mastersbarbercollege.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'mastersbarbercollege.edu' doesn't match either of '*.prod.iad2.secureserver.net', 'prod.iad2.secureserver.net'"")))",0,0,,,
MEHARRY MEDICAL COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
MEMPHIS COLLEGE OF ART,"HTTPSConnectionPool(host='www.mca.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'www.mca.edu' doesn't match either of 'stickifix.com', 'www.stickifix.com'"")))",0,0,,,
MEMPHIS THEOLOGICAL SEMINARY OF THE CUMBERLAND PRESBYTERIAN,403,0,0,,,
MIDDLE TENNESSEE SCHOOL OF ANESTHESIA,200,1,,,,
MIDDLE TENNESSEE STATE UNIVERITY,200,1,,,,
MID-SOUTH CHRISTIAN COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
MILLIGAN COLLEGE,200,1,,,,
"MIND BODY INSTITUTE, LLC",200,1,,,,
MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,200,1,,,,
MOTLOW STATE COMMUNITY COLLEGE,200,1,,,,
MT GROUP LLC,200,1,,,,
"NASHVILLE FILM INSTITUTE, LLC",200,1,,,,
NASHVILLE STATE COMMUNITY COLLEGE,200,1,,,,
NEW ELEGANCE SCHOOLS LLC,200,1,,,,
NORTH CENTRAL INSTITUTE,200,1,,,,
NORTHEAST STATE COMMUNITY COLLEGE,200,1,,,,
OMEGA GRADUATE SCHOOL,200,1,,,,
PELLISSIPPI STATE COMMUNITY COLLEGE,200,1,,,,
PENTECOSTAL THEOLOGICAL SEMINARY,200,1,,,,
PMTN KNOXVILLE LLC,200,1,,,,
PMTN NASHVILLE LLC,200,1,,,,
"QUEEN CITY COLLEGE, LLC",200,1,,,,
RHODES COLLEGE,200,1,,,,
RICHMONT GRADUATE UNIVERSITY,403,0,0,,,
ROANE STATE COMMUNITY COLLEGE,200,1,,,,
SAE INSTITUTE OF TECHNOLOGY,200,1,,,,
"SANDRA ACADEMY OF SALON SERVICES,INC.","HTTPSConnectionPool(host='sandraacademy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1125)')))",0,0,,,
SOUTH COLLEGE TN LLC,200,1,,,,
SOUTHERN ADVENTIST UNIVERSITY,200,1,,,,
SOUTHWEST TENNESSEE COMMUNITY COLLEGE,200,1,,,,
TENNESSEE  COLLEGE OF APPLIED TECHNOLOGY ATHENS,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - CROSSVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - JACKSBORO,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - JACKSON,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - PULASKI,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY COVINGTON,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY CRUMP,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ELIZABETHTON,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY HARRIMAN,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY HARTSVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY HOHENWALD,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY LIVINGSTON,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY MCKENZIE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY MCMINVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY MORRISTOWN,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY MURFREESBORO,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY NASHVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY NEWBERN,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY RIPLEY,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY SHELBYVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY WHITEVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-DICKSON,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-KNOXVILLE,200,1,,,,
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-ONEIDA-HUNTSVILLE,200,1,,,,
TENNESSEE SCHOOL OF BEAUTY INC.,406,0,0,,,
TENNESSEE STATE UNIVERSITY,200,1,,,,
TENNESSEE TECHNOLOGICAL UNIVERSITY,200,1,,,,
TENNESSEE WESLEYAN UNIVERSITY,200,1,,,,
THE EMPLOYMENT SOLUTION LLC,200,1,,,,
THE UNIVERSITY OF TENNESSEE AT MARTIN,200,1,,,,
THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,200,1,,,,
TN COLLEGE OF APPLIED TECHNOLOGY,200,1,,,,
TN COLLEGE OF APPLIED TECHNOLOGY MEMPHIS,200,1,,,,
TREVECCA NAZARENE UNIVERSITY,200,1,,,,
TUSCULUM UNIVERSITY,200,1,,,,
UNION UNIVERSITY,200,1,,,,
UNIVERSITY OF MEMPHIS,200,1,,,,
UNIVERSITY OF TENNESSEE AT CHATTANOOGA,404,0,0,,,
UNIVERSITY OF TENNESSEE KNOXVILLE,403,0,0,,,
UNIVERSITY OF THE SOUTH,200,1,,,,
VANDERBILT UNIVERSITY,200,1,,,,
VIBE BARBER COLLEGE - KENDERICK JEFFERSON,"HTTPSConnectionPool(host='www.vibebarbecollege.edu', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000020B530A5E20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))",0,0,,,
VISIBLE MUSIC COLLEGE,403,0,0,,,
VOLUNTEER STATE COMMUNITY COLLEGE,200,1,,,,
WALTERS STATE COMMUNITY COLLEGE,200,1,,,,
WATKINS INSTITUTE,200,1,,,,
WELCH COLLEGE,200,1,,,,
WILLIAM R. MOORE COLLEGE OF TECHNOLOGY,200,1,,,,
WILLIAMSON CHRISTIAN COLLEGE,403,0,0,,,
"70 FAHRENHEIT, INC.",200,1,,,,
ABC BEAUTY ACADEMY,200,1,,,,
ABILENE CHRISTIAN UNIVERSITY,200,1,,,,
ACBC LLC,200,1,,,,
"ADVANCED BARBER COLLEGE & HAIR DESIGN, INC.",200,1,,,,
"ALLGOOD BEAUTY INSTITUTE, LLC",200,1,,,,
ALVIN COMMUNITY COLLEGE,200,1,,,,
AMARILLO COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
AMBERTON UNIVERSITY,200,1,,,,
AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE,200,1,,,,
AMERICAN MEDICAL INSTITUTE INC,Invalid URL 'https://': No host supplied,0,0,,,
ANGELINA COUNTY JUNIOR COLLEGE DISTRICT,403,0,0,,,
ANGELO STATE UNIVERSITY,200,1,,,,
"AOMA ACADEMY, LP DBA AOMA GRADUATE SCHOOL OF INTEGRATIVE MED",200,1,,,,
ARLINGTON BAPTIST UNIVERSITY,200,1,,,,
ARLINGTON CAREER INSTITUTE,200,1,,,,
AUSTIN CAREER INSTITUTE,200,1,,,,
AUSTIN COLLEGE,200,1,,,,
AUSTIN COMMUNITY COLLEGE,200,1,,,,
AUSTIN PRESBYTERIAN THEOLOGICAL SEMINAR,200,1,,,,
AVEDA INSTITUTE CORPUS CHRISTI,200,1,,,,
AVENUE FIVE INSTITUTE INC.,403,0,0,,,
"AWSCI,LLC",200,1,,,,
BAKKE GRADUATE UNIVERSITY,404,0,0,,,
"BALDWIN BEAUTY SCHOOLS, INC.",200,1,,,,
BAPTIST UNIVERSITY OF THE AMERICAS,200,1,,,,
"BARBER INSTITUTE OF TEXAS, LLC.",Invalid URL 'https://': No host supplied,0,0,,,
BARBERING VENTURES LLC,406,0,0,,,
BAYLOR COLLEGE OF MEDICINE,200,1,,,,
BAYLOR UNIVERSITY,200,1,,,,
BEAUTY FIRST JOIN CORPORATION / DBA TEXAS BEAUTY COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
BELLA COSMETOLOGY SCHOOL LLC,403,0,0,,,
BK COSMO COLLEGE OF COSMETOLOGY,200,1,,,,
BLINN COLLEGE DISTRICT,200,1,,,,
BOO COMPANY INC.,200,1,,,,
BRAZOSPORT COLLEGE,200,1,,,,
BTGRAD INC DBA TEXAS HEALTHTECH INSTITUTE,200,1,,,,
BUCKNER BARBER SCHOOL,200,1,,,,
CCI TRAINING CENTER,200,1,,,,
CENTRAL TEXAS BEAUTY COLLEGE,406,0,0,,,
CENTRAL TEXAS COLLEGE DISTRICT,200,1,,,,
"CHAMPION BEAUTY COLLEGE, INC.",200,1,,,,
CHARLES & SUE'S SCHOOL OF HAIR DESIGN,406,0,0,,,
CISCO COLLEGE,200,1,,,,
CLARENDON COLLEGE,200,1,,,,
COASTAL BEND COLLEGE,"HTTPSConnectionPool(host='coastalbend.edu', port=443): Max retries exceeded with url: /caresreporting/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000020B542B03A0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))",0,0,,,
COLLEGE OF BIBLICAL STUDIES - HOUSTON,404,0,0,,,
COLLEGE OF THE MAINLAND,404,0,0,,,
COLLIN COUNTY COMMUNITY COLLEGE DISTRICT,200,1,,,,
COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,"HTTPSConnectionPool(host='commonwealth.edu', port=443): Max retries exceeded with url: /admissions/financial-aid/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1125)')))",0,0,,,
"COMPUTER CAREER CENTER, LP",200,1,,,,
CONCORDIA UNIVERSITY TEXAS,200,1,,,,
COSMETOLOGY SCHOOLS NORTH AUSTIN LLC,404,0,0,,,
COVENANT SCHOOL OF NURSING,200,1,,,,
CRISWELL COLLEGE,403,0,0,,,
CULINARY INSTITUTE LENOTRE,Invalid URL 'https://': No host supplied,0,0,,,
CYBERTEX INSTITUTE OF TECHNOLOGY,"HTTPSConnectionPool(host='www.cybertex.edu', port=443): Max retries exceeded with url: /student-consumer-information (Caused by SSLError(SSLCertVerificationError(""hostname 'www.cybertex.edu' doesn't match either of '*.colleges411.com', 'colleges411.com'"")))",0,0,,,
DALLAS BAPTIST UNIVERSITY,403,0,0,,,
DALLAS BARBER AND STYLIST COLLEGE,200,1,,,,
DALLAS CHRISTIAN COLLEGE,200,1,,,,
DALLAS COUNTY COMMUNITY COLLEGE DBA BROOKHAVEN COLLEGE,404,0,0,,,
DALLAS INSTITUTE OF FUNERAL SERVICE,200,1,,,,
DALLAS THEOLOGICAL SEMINARY,403,0,0,,,
DEL MAR COLLEGE DISTRICT,200,1,,,,
DELUXE BARBER COLLEGE,200,1,,,,
DIAMONDS COSMETOLOGY COLLEGE,200,1,,,,
"DUVALLS SCHOOL OF COSMETOLOGY, LLC",403,0,0,,,
EAST TEXAS BAPTIST UNIVERSITY,200,1,,,,
"EDCO SYSTEMS, L.P.",404,0,0,,,
EL PASO COMMUNITY COLLEGE DISTRICT,200,1,,,,
EMPOWERMENT SCHOOLS - HEALTHCARE LIMITED,200,1,,,,
"EXPOSITO PARTNERS, LLC",200,1,,,,
"FORT WORTH BEAUTY SCHOOL, INC.",200,1,,,,
FRANK PHILLIPS COLLEGE,200,1,,,,
GA NAILS BEAUTY SCHOOL LLC,"HTTPSConnectionPool(host='www.gabeautybarber.com', port=443): Read timed out. (read timeout=15)",0,0,,,
GALVESTON COLLEGE,200,1,,,,
GRACE SCHOOL OF THEOLOGY,406,0,0,,,
GRAYSON COUNTY JUNIOR COLLEGE DISTRICT,200,1,,,,
"HALLMARK UNIVERSITY, INC.",403,0,0,,,
HANDS ON THERAPY,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",0,0,,,
HARDIN-SIMMONS UNIVERISTY,403,0,0,,,
HILL COLLEGE,200,1,,,,
"HONG LIEN, INC",200,1,,,,
HOUSTON BAPTIST UNIVERSITY,200,1,,,,
"HOUSTON BARBER SCHOOL, LLC",200,1,,,,
HOUSTON COMMUNITY COLLEGE,200,1,,,,
HOUSTON GRADUATE SCHOOL OF THEOLOGY,200,1,,,,
HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL,200,1,,,,
HOUSTON TRAINING SCHOOLS INC,403,0,0,,,
HOWARD COUNTY JUNIOR COLLEGE DISTRICT,200,1,,,,
HOWARD PAYNE UNIVERSITY,404,0,0,,,
HUSTON-TILLOTSON UNIVERSITY,200,1,,,,
"INSTITUTE FOR CHRISTIAN STUDIES, AUSTIN TEXAS",403,0,0,,,
"INTERACTIVE LEARNING SYSTEMS, INC",403,0,0,,,
"INTERNATIONAL SCHOOL OF COSMETOLOGY, INC.",200,1,,,,
JACKSONVILLE COLLEGE,200,1,,,,
JARVIS CHRISTIAN COLLEGE,200,1,,,,
JAY'S TECHNICAL INSTITUTE,404,0,0,,,
JOSEPH P EVANS DBA SEGUIN BEAUTY SCHOOL,200,1,,,,
"KD CONSERVATORY, COLLEGE OF FILM & DRAMATIC ARTS",200,1,,,,
KILGORE JUNIOR COLLEGE DISTRICT,200,1,,,,
LAMAR INSTITUTE OF TECHNOLOGY,200,1,,,,
LAMAR STATE COLLEGE ORANGE,200,1,,,,
LAMAR STATE COLLEGE PORT ARTHUR,200,1,,,,
LAMAR UNIVERSITY,200,1,,,,
"LAN-ROD INVESTMENTS, LLC",200,1,,,,
LAREDO COLLEGE,200,1,,,,
LEE COLLEGE,200,1,,,,
LETOURNEAU UNIVERSITY,200,1,,,,
LONE STAR COLLEGE SYSTEM,200,1,,,,
LUBBOCK CHRISTIAN UNIVERSITY,200,1,,,,
MCLENNAN COUNTY JUNIOR COLLEGE DISTRICT,200,1,,,,
MCMURRY UNIVERSITY,200,1,,,,
MESSENGER COLLEGE INC,404,0,0,,,
MICHAEL’S BARBER ACADEMY,"HTTPSConnectionPool(host='barberstylistacademy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'barberstylistacademy.com' doesn't match either of 'shortener.secureserver.net', 'www.shortener.secureserver.net'"")))",0,0,,,
MID CITIES BARBER COLLEGE,200,1,,,,
MIDLAND COLLEGE,200,1,,,,
MIDWESTERN STATE UNIVERSITY,200,1,,,,
MISSION BEAUTY INSTITUTE LLC,200,1,,,,
MT TRAINING CENTER,200,1,,,,
MYSTROS BARBER ACADEMY,200,1,,,,
NATURAL IMAGES BEAUTY SCHOOL LLC,200,1,,,,
NAVARRO COLLEGE,200,1,,,,
NEECEE'S INC.,406,0,0,,,
NIKIA THOMPSON,200,1,,,,
NORTH AMERICAN UNIVERSITY,200,1,,,,
NORTH CENTRAL TEXAS COLLEGE,200,1,,,,
NORTHEAST LAKEVIEW COLLEGE,200,1,,,,
NORTHEAST TEXAS COMMUNITY COLLEGE,404,0,0,,,
NORTHWEST VISTA COLLEGE,200,1,,,,
OBLATE SCHOOL OF THEOLOGY,406,0,0,,,
ODESSA COLLEGE,200,1,,,,
OGLE SCHOOL MANAGEMENT LLC,403,0,0,,,
OUR LADY OF THE LAKE UNIVERSITY,200,1,,,,
PALO ALTO COLLEGE,200,1,,,,
PANOLA COLLEGE,200,1,,,,
PARIS JUNIOR COLLEGE,200,1,,,,
PARKER UNIVERSITY,403,0,0,,,
PATHWAY VOCATIONAL ACADEMY LLC,Invalid URL 'https://': No host supplied,0,0,,,
PAUL QINN COLLEGE,200,1,,,,
PEARLANDS INNOVATIVE SCHOOL OF BEAUTY,200,1,,,,
"PELOTON COLLEGE, LLC",200,1,,,,
"PMHS, LLC",200,1,,,,
"PMTX AUSTIN, LLC",200,1,,,,
PRAIRIE VIEW A&M UNIVERSITY,403,0,0,,,
PRINCE CAREER'S INC,200,1,,,,
QUEST COLLEGE,404,0,0,,,
"QUIKSTUDY LEARNING CENTER, INC.",200,1,,,,
RANGER COLLEGE,200,1,,,,
REMINGTON COLLEGE,200,1,,,,
ROFFLER ENTERPRISES OF GEORGIA INC,200,1,,,,
SAINT EDWARD'S UNIVERSITY INC,200,1,,,,
SALON & SPA INSTITUTE,200,1,,,,
SALON BOUTIQUE ACADEMY,200,1,,,,
SAM HOUSTON STATE UNIVERSITY,200,1,,,,
SAN ANTONIO COLLEGE,200,1,,,,
SAN ANTONIO EDUCATIONAL GROUP LLC,200,1,,,,
SAN JACINTO COMMUNITY COLLEGE DISTRICT,200,1,,,,
SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNOLOGY,200,1,,,,
SCHREINER UNIVERSITY,200,1,,,,
SILVA & LOPEZ ASS INC.  DBA SOUTH TEXAS TRAINING CENTER,"HTTPSConnectionPool(host='www.southtexastraining.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'www.southtexastraining.com' doesn't match either of '*.wpengine.com', 'wpengine.com'"")))",0,0,,,
SOUTH PLAINS COLLEGE,404,0,0,,,
SOUTH TEXAS BARBER COLLEGE INC.,"HTTPSConnectionPool(host='www.southtexasbarbercollege.net', port=443): Max retries exceeded with url: /Cares-.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000020B55483760>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))",0,0,,,
SOUTH TEXAS COLLEGE,200,1,,,,
"SOUTH TEXAS COLLEGE OF LAW HOUSTON, INC.",200,1,,,,
SOUTHEAST TEXAS CAREER INSTITUTE LLC,200,1,,,,
SOUTHERN CAREERS INSTITUTE,403,0,0,,,
SOUTHERN METHODIST UNIVERSITY,200,1,,,,
SOUTHWEST TEXAS JUNIOR COLLEGE,200,1,,,,
SOUTHWESTERN ADVENTIST UNIVERSITY,200,1,,,,
SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,200,1,,,,
SOUTHWESTERN CHRISTIAN COLLEGE,200,1,,,,
SOUTHWESTERN UNIVERSITY,200,1,,,,
"SPA A SCHOOL DALLAS, INC",403,0,0,,,
ST. MARY'S UNIVERSITY,200,1,,,,
ST. PHILIP'S COLLEGE - ALAMO COLLEGES DISTRICT,200,1,,,,
STEPHEN F. AUSTIN STATE UNIVERSITY,200,1,,,,
SUL ROSS STATE UNIVERSITY,200,1,,,,
"T.U.C, INC.",403,0,0,,,
TARLETON STATE UNIVERSITY,200,1,,,,
TARRANT COUNTY COLLEGE DISTRICT,Invalid URL 'https://': No host supplied,0,0,,,
"TBES, INC.",200,1,,,,
TEMPLE COLLEGE,200,1,,,,
TEXARKANA COLLEGE,200,1,,,,
TEXAS A&M INTERNATIONAL UNIVERSITY,200,1,,,,
TEXAS A&M UNIVERSITY,200,1,,,,
TEXAS A&M UNIVERSITY - CORPUS CHRISTI,200,1,,,,
TEXAS A&M UNIVERSITY - TEXARKANA,200,1,,,,
TEXAS A&M UNIVERSITY-CENTRAL TEXAS,200,1,,,,
TEXAS A&M UNIVERSITY-COMMERCE,404,0,0,,,
TEXAS A&M UNIVERSITY-KINGSVILLE,200,1,,,,
TEXAS A&M UNIVERSITY-SAN ANTONIO,200,1,,,,
TEXAS CHIROPRACTIC COLLEGE FOUNDATION INC.,"HTTPSConnectionPool(host='www.txchiro.edu', port=443): Max retries exceeded with url: /cares-act (Caused by SSLError(SSLCertVerificationError(""hostname 'www.txchiro.edu' doesn't match either of '*.internetbrands.com', 'internetbrands.com'"")))",0,0,,,
TEXAS COLLEGE,200,1,,,,
TEXAS HEALTH AND SCIENCE UNIVERSITY,200,1,,,,
"TEXAS HEALTH SCHOOL, L.P.",200,1,,,,
TEXAS LUTHERAN UNIVERSITY,404,0,0,,,
TEXAS MEDICAL CAREERS LIMITED,200,1,,,,
TEXAS SOUTHMOST COLLEGE,403,0,0,,,
TEXAS SOUTHRN UNIVERSITY,200,1,,,,
TEXAS STATE TECHNICAL COLLEGE,200,1,,,,
TEXAS STATE UNIVERSITY,200,1,,,,
TEXAS TECH UNIVERSITY,200,1,,,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,200,1,,,,
